74|83|1
74|85|9
74|86|7
74|87|4
74|91|2
74|93|10
74|94|6
74|96|3
74|97|9
74|99|3
75|79|8
75|84|9
75|87|3
75|88|5
75|91|10
75|92|7
75|98|3
75|99|5
76|78|1
76|80|2
76|81|9
76|82|6
76|83|5
76|85|5
76|90|2
76|91|3
76|93|1
76|96|8
76|98|1
76|99|9
77|78|7
77|79|3
77|82|3
77|83|10
77|84|7
77|86|9
77|87|5
77|88|7
77|89|5
77|90|3
77|92|10
77|95|8
77|96|7
77|97|6
78|79|3
78|80|8
78|81|10
78|82|1
78|84|5
78|86|10
78|88|5
78|93|1
78|94|3
78|96|9
78|97|7
79|82|8
79|83|4
79|86|4
79|89|2
79|93|3
79|95|9
79|96|3
79|97|3
80|81|3
80|83|6
80|85|10
80|88|2
80|92|3
80|93|4
80|94|6
80|95|7
80|96|1
80|98|8
80|99|4
81|84|9
81|86|6
81|89|6
81|91|5
81|93|3
81|94|4
81|95|8
81|96|9
81|98|10
81|99|5
82|83|3
82|84|5
82|85|1
82|93|1
82|94|1
82|96|9
83|84|2
83|85|10
83|86|3
83|87|8
83|89|9
83|90|10
83|91|5
83|93|8
83|94|10
83|95|1
83|96|3
83|98|3
84|85|2
84|86|8
84|88|7
84|89|5
84|90|2
84|92|4
84|93|6
84|94|3
84|95|10
84|96|5
84|99|1
85|88|4
85|92|5
85|93|1
85|94|8
85|95|1
85|97|5
85|99|1
86|89|1
86|90|3
86|91|8
86|92|6
86|94|1
86|96|7
86|97|8
87|89|1
87|90|4
87|91|6
87|94|9
87|95|4
87|96|10
88|89|3
88|92|3
88|93|5
88|94|8
88|97|7
89|93|4
89|94|1
89|97|10
89|98|6
89|99|6
90|93|3
90|95|6
91|92|8
91|93|5
91|95|9
91|96|4
91|98|8
91|99|8
92|93|4
92|99|10
93|94|1
93|96|2
93|97|10
93|98|8
93|99|8
94|96|6
94|97|2
94|98|3
95|97|7
95|98|1
95|99|8
96|98|2
